Library,month,issues
http://datadock.io/kal/data/id/resource/library/West End,2009-08,5256
http://datadock.io/kal/data/id/resource/library/West End,2009-09,4509
http://datadock.io/kal/data/id/resource/library/West End,2009-10,4529
http://datadock.io/kal/data/id/resource/library/West End,2009-11,3463
http://datadock.io/kal/data/id/resource/library/West End,2009-12,2753
http://datadock.io/kal/data/id/resource/library/West End,2010-01,3344
http://datadock.io/kal/data/id/resource/library/West End,2010-02,3581
http://datadock.io/kal/data/id/resource/library/West End,2010-03,3669
http://datadock.io/kal/data/id/resource/library/West End,2010-04,3404
http://datadock.io/kal/data/id/resource/library/West End,2010-05,3138
http://datadock.io/kal/data/id/resource/library/West End,2010-06,3212
http://datadock.io/kal/data/id/resource/library/West End,2010-07,4044
http://datadock.io/kal/data/id/resource/library/West End,2010-08,4531
http://datadock.io/kal/data/id/resource/library/West End,2010-09,3923
http://datadock.io/kal/data/id/resource/library/West End,2010-10,3507
http://datadock.io/kal/data/id/resource/library/West End,2010-11,3008
http://datadock.io/kal/data/id/resource/library/West End,2010-12,1749
http://datadock.io/kal/data/id/resource/library/West End,2011-01,3267
http://datadock.io/kal/data/id/resource/library/West End,2011-02,3496
http://datadock.io/kal/data/id/resource/library/West End,2011-03,3324
http://datadock.io/kal/data/id/resource/library/West End,2011-04,3153
http://datadock.io/kal/data/id/resource/library/West End,2011-05,2971
http://datadock.io/kal/data/id/resource/library/West End,2011-06,2841
http://datadock.io/kal/data/id/resource/library/West End,2011-07,3288
http://datadock.io/kal/data/id/resource/library/West End,2011-08,3910
http://datadock.io/kal/data/id/resource/library/West End,2011-09,3247
http://datadock.io/kal/data/id/resource/library/West End,2011-10,3001
http://datadock.io/kal/data/id/resource/library/West End,2011-11,2705
http://datadock.io/kal/data/id/resource/library/West End,2011-12,2435
http://datadock.io/kal/data/id/resource/library/West End,2012-01,2846
http://datadock.io/kal/data/id/resource/library/West End,2012-02,2869
http://datadock.io/kal/data/id/resource/library/West End,2012-03,2940
http://datadock.io/kal/data/id/resource/library/West End,2012-04,2573
http://datadock.io/kal/data/id/resource/library/West End,2012-05,2746
http://datadock.io/kal/data/id/resource/library/West End,2012-06,2534
http://datadock.io/kal/data/id/resource/library/West End,2012-07,3679
http://datadock.io/kal/data/id/resource/library/West End,2012-08,3376
http://datadock.io/kal/data/id/resource/library/West End,2012-09,2308
http://datadock.io/kal/data/id/resource/library/West End,2012-10,2586
http://datadock.io/kal/data/id/resource/library/West End,2012-11,2329
http://datadock.io/kal/data/id/resource/library/West End,2012-12,2307
http://datadock.io/kal/data/id/resource/library/West End,2013-01,2407
http://datadock.io/kal/data/id/resource/library/West End,2013-02,2536
http://datadock.io/kal/data/id/resource/library/West End,2013-03,2294
http://datadock.io/kal/data/id/resource/library/West End,2013-04,2549
http://datadock.io/kal/data/id/resource/library/West End,2013-05,3246
http://datadock.io/kal/data/id/resource/library/West End,2013-06,2409
http://datadock.io/kal/data/id/resource/library/West End,2013-07,3150
http://datadock.io/kal/data/id/resource/library/West End,2013-08,3599
http://datadock.io/kal/data/id/resource/library/West End,2013-09,3017
http://datadock.io/kal/data/id/resource/library/West End,2013-10,3295
http://datadock.io/kal/data/id/resource/library/West End,2013-11,3471
http://datadock.io/kal/data/id/resource/library/West End,2013-12,2720
http://datadock.io/kal/data/id/resource/library/West End,2014-01,3292
http://datadock.io/kal/data/id/resource/library/West End,2014-02,3005
http://datadock.io/kal/data/id/resource/library/West End,2014-03,2876
http://datadock.io/kal/data/id/resource/library/West End,2014-04,2969
http://datadock.io/kal/data/id/resource/library/West End,2014-05,2807
http://datadock.io/kal/data/id/resource/library/West End,2014-06,2548
http://datadock.io/kal/data/id/resource/library/West End,2014-07,2659
http://datadock.io/kal/data/id/resource/library/West End,2014-08,2697
http://datadock.io/kal/data/id/resource/library/West End,2014-09,2486
http://datadock.io/kal/data/id/resource/library/West End,2014-10,2341
http://datadock.io/kal/data/id/resource/library/West End,2014-11,2179
http://datadock.io/kal/data/id/resource/library/West End,2014-12,1580
http://datadock.io/kal/data/id/resource/library/West End,2015-01,2045
http://datadock.io/kal/data/id/resource/library/West End,2015-02,2004
http://datadock.io/kal/data/id/resource/library/West End,2015-03,1899
http://datadock.io/kal/data/id/resource/library/West End,2015-04,1698
http://datadock.io/kal/data/id/resource/library/West End,2015-05,1360
http://datadock.io/kal/data/id/resource/library/West End,2015-06,1404
http://datadock.io/kal/data/id/resource/library/West End,2015-07,1713
http://datadock.io/kal/data/id/resource/library/West End,2015-08,1910
http://datadock.io/kal/data/id/resource/library/West End,2015-09,1783
http://datadock.io/kal/data/id/resource/library/West End,2015-10,1953
http://datadock.io/kal/data/id/resource/library/West End,2015-11,1383
http://datadock.io/kal/data/id/resource/library/West End,2015-12,1062
http://datadock.io/kal/data/id/resource/library/West End,2016-01,1131
http://datadock.io/kal/data/id/resource/library/West End,2016-02,1342
http://datadock.io/kal/data/id/resource/library/West End,2016-03,1376
http://datadock.io/kal/data/id/resource/library/West End,2016-04,1376
http://datadock.io/kal/data/id/resource/library/West End,2016-05,952
http://datadock.io/kal/data/id/resource/library/West End,2016-06,957
http://datadock.io/kal/data/id/resource/library/West End,2016-07,1080
http://datadock.io/kal/data/id/resource/library/West End,2016-08,1067
http://datadock.io/kal/data/id/resource/library/West End,2016-09,880
http://datadock.io/kal/data/id/resource/library/West End,2016-10,1002
http://datadock.io/kal/data/id/resource/library/West End,2016-11,641
http://datadock.io/kal/data/id/resource/library/
